cod_ibge;ano;nascidosvivos;popfem_15a49anos;populacao
3548104;2004;68;1546;6089
3548203;2004;94;1652;6406
3548302;2004;34;654;2626
3548401;2004;45;1049;3984
3548500;2004;5745;117487;419348
3548609;2004;115;2721;10438
3548708;2004;11487;220982;728366
3548807;2004;1691;40726;143752
3548906;2004;2814;58061;204515
3549003;2004;27;716;2854
3549102;2004;1053;22414;80077
3549201;2004;24;692;2639
3549250;2004;20;459;1721
3549300;2004;26;530;2163
3549409;2004;675;12242;43580
3549508;2004;123;2087;8242
3549607;2004;67;1023;4126
3549706;2004;648;13942;51053
3549805;2004;4838;111066;378289
3549904;2004;8882;170029;575337
3549953;2004;197;3560;12968
3550001;2004;140;2664;10476
3550100;2004;546;10244;37435
3550209;2004;542;8146;31157
3550308;2004;183883;3216507;10782296
3550407;2004;404;7848;29432
3550506;2004;100;1773;7037
3550605;2004;1126;20003;71852
3550704;2004;1229;18474;64212
3550803;2004;171;3285;12399
3550902;2004;190;3668;13988
3551009;2004;5360;90801;315318
3551108;2004;128;2088;8340
3551207;2004;51;905;3679
3551306;2004;20;732;2724
3551405;2004;149;2111;8965
3551504;2004;632;9967;35062
3551603;2004;344;6664;24894
3551702;2004;1502;28988;100776
3551801;2004;263;3293;13520
3551900;2004;210;3869;14363
3552007;2004;78;1402;5572
3552106;2004;437;9031;34331
3552205;2004;7988;153182;531040
3552304;2004;103;2024;7380
3552403;2004;3283;63015;213842
3552502;2004;4699;69924;242655
3552551;2004;52;780;3021
3552601;2004;139;2867;10821
3552700;2004;212;3645;13732
3552809;2004;4653;66868;216763
3552908;2004;86;1448;5438
3553005;2004;141;2442;8745
3553104;2004;55;1478;5744
3553203;2004;46;1420;5522
3553302;2004;302;5934;22437
3553401;2004;265;6293;23221
3553500;2004;157;2095;8420
3553609;2004;143;3519;12917
3553658;2004;53;715;2733
3553708;2004;803;14293;52979
3553807;2004;320;6014;22175
3553856;2004;87;1254;4781
3553906;2004;109;1657;6117
3553955;2004;179;3254;11560
3554003;2004;1602;27063;99059
3554102;2004;3986;74058;258182
3554201;2004;90;1262;5164
3554300;2004;334;5704;20682
3554409;2004;113;2098;8028
3554508;2004;426;9248;33719
3554607;2004;29;659;2708
3554656;2004;46;527;2186
3554706;2004;91;2300;9022
3554755;2004;18;369;1448
3554805;2004;528;10015;37302
3554904;2004;73;1362;5300
3554953;2004;66;1335;5331
3555000;2004;748;17332;63677
3555109;2004;125;3488;13752
3555208;2004;20;478;1906
3555307;2004;15;566;2225
3555356;2004;75;1211;4665
3555406;2004;1285;20040;71857
3555505;2004;54;1046;4239
3555604;2004;111;2386;9213
3555703;2004;19;364;1460
3555802;2004;120;2344;8886
3555901;2004;13;348;1342
3556008;2004;141;3219;12229
3556107;2004;131;2637;9541
3556206;2004;1310;26957;92360
3556305;2004;252;5098;20113
3556354;2004;94;1976;7702
3556404;2004;601;10224;37478
3556453;2004;840;10609;36655
3556503;2004;1538;28999;98400
3556602;2004;144;2854;11013
3556701;2004;764;15685;53561
3556800;2004;265;4407;16496
3556909;2004;81;1542;5573
3556958;2004;15;465;1705
3557006;2004;1770;28856;101328
3557105;2004;907;22590;79362
3557154;2004;20;551;2104
3557204;2004;188;3257;12178
3557303;2004;131;2586;9339
3500000;2005;195;;
3500105;2005;386;9182;33764
3500204;2005;42;956;3644
3500303;2005;490;8111;30184
3500402;2005;73;1881;7330
3500501;2005;296;4568;16698
3500550;2005;72;1407;5428
3500600;2005;21;587;2287
3500709;2005;506;9290;33580
3500758;2005;52;1106;4256
3500808;2005;45;953;3811
3500907;2005;45;946;3656
3501004;2005;206;4177;15672
3501103;2005;36;1008;4187
3501152;2005;303;4543;16140
3501202;2005;34;1010;4125
3501301;2005;342;6286;23261
3501400;2005;57;860;4375
3501509;2005;58;741;2918
3501608;2005;2700;56808;196838
3501707;2005;533;8993;31251
3501806;2005;46;1469;5662
3501905;2005;796;17387;63268
3502002;2005;55;1003;3923
3502101;2005;680;15083;55433
3502200;2005;319;5522;20828
3502309;2005;65;1276;5055
3502408;2005;57;944;3576
3502507;2005;518;9980;34872
3502606;2005;46;1200;4720
3502705;2005;467;6967;26447
3502754;2005;316;3879;14017
3502804;2005;2173;50458;175829
3502903;2005;345;6281;23503
3503000;2005;50;1361;4944
3503109;2005;94;1618;6175
3503158;2005;28;672;2550
3503208;2005;2450;55934;195328
3503307;2005;1525;31372;111305
3503356;2005;32;519;2055
3503406;2005;78;1890;7566
3503505;2005;67;928;3668
3503604;2005;172;2803;10501
3503703;2005;131;2142;8011
3503802;2005;573;11128;38633
3503901;2005;1297;19459;67010
3503950;2005;18;473;1843
3504008;2005;1176;25611;91184
3504107;2005;1884;33312;119342
3504206;2005;173;3838;13935
3504305;2005;65;1240;4777
3504404;2005;137;2540;10045
3504503;2005;1268;21668;79708
3504602;2005;150;3711;13057
3504701;2005;16;454;2506
3504800;2005;93;2094;7743
3504909;2005;151;2619;10007
3505005;2005;28;722;2960
3505104;2005;98;1598;6233
3505203;2005;425;7683;29965
3505302;2005;425;10117;35480
3505351;2005;97;1174;5075
3505401;2005;135;1830;7977
3505500;2005;1464;30271;107919
3505609;2005;500;7434;26287
3505708;2005;5177;68455;224616
3505807;2005;322;5657;20658
3505906;2005;708;14709;53857
3506003;2005;4668;93928;330750
3506102;2005;1005;20822;75211
3506201;2005;23;657;2511
3506300;2005;143;2703;10790
3506359;2005;895;10848;38500
3506409;2005;70;1796;6607
3506508;2005;1323;29599;101458
3506607;2005;419;7036;26630
3506706;2005;216;3540;13148
3506805;2005;134;2737;10125
3506904;2005;124;2059;8480
3507001;2005;680;11514;41090
3507100;2005;285;4564;16453
3507159;2005;68;862;3395
3507209;2005;8;219;803
3507308;2005;54;1032;3988
3507407;2005;170;3724;13916
3507456;2005;26;555;2115
3507506;2005;1702;32812;117775
3507605;2005;2124;38153;136080
3507704;2005;54;1200;4685
3507753;2005;31;659;2454
3507803;2005;273;5200;19191
3507902;2005;338;5390;20247
3508009;2005;408;4615;18151
3508108;2005;161;3964;14630
3508207;2005;62;1033;3860
3508306;2005;85;1189;4547
3508405;2005;703;10405;37275
3508504;2005;1260;22803;80490
3508603;2005;374;7889;28674
3508702;2005;269;4648;18631
3508801;2005;235;4320;16235
3508900;2005;55;1049;4105
3509007;2005;1317;23317;78723
3509106;2005;60;1154;4609
3509205;2005;1163;16801;57352
3509254;2005;625;7486;29020
3509304;2005;117;2497;9525
3509403;2005;349;5847;22083
3509452;2005;94;1388;5415
3509502;2005;13942;301396;1024207
3509601;2005;1167;19932;68835
3509700;2005;919;13313;46364
3509809;2005;64;1076;4348
3509908;2005;208;3064;12270
3509957;2005;65;1044;3973
3510005;2005;428;8028;29646
3510104;2005;22;692;2652
3510153;2005;83;1034;3979
3510203;2005;906;12515;47053
3510302;2005;260;4138;15921
3510401;2005;751;12494;45054
3510500;2005;1463;24652;89783
3510609;2005;6886;107270;357275
3510708;2005;137;3020;11768
3510807;2005;345;6877;27562
3510906;2005;34;716;2795
3511003;2005;236;4417;16436
3511102;2005;1372;30481;109368
3511201;2005;91;1886;6843
3511300;2005;72;1935;7331
3511409;2005;231;4327;16420
3511508;2005;437;9810;34413
3511607;2005;208;3708;14157
3511706;2005;193;3786;14046
3511904;2005;88;1629;6188
3512001;2005;248;4667;17068
3512100;2005;119;1615;5964
3512209;2005;405;6500;24041
3512308;2005;288;3985;15567
3512407;2005;297;5351;19287
3512506;2005;63;1337;4821
3512605;2005;83;1323;5302
3512704;2005;44;987;3833
3512803;2005;738;14739;51481
3512902;2005;66;1828;7319
3513009;2005;3065;51958;175036
3513108;2005;444;8235;30112
3513207;2005;100;1865;7090
3513306;2005;29;684;2468
3513405;2005;1159;21095;75381
3513504;2005;2088;33206;113869
3513603;2005;353;5827;22684
3513702;2005;381;8255;30030
3513801;2005;6885;114357;372856
3513850;2005;16;417;1652
3513900;2005;166;3144;11707
3514007;2005;124;2008;7447
3514106;2005;394;6181;23539
3514205;2005;24;522;2129
3514304;2005;109;2257;8627
3514403;2005;512;11373;41974
3514502;2005;167;3319;12433
3514601;2005;96;2023;7227
3514700;2005;98;1731;6612
3514809;2005;282;3441;14485
3514908;2005;196;3959;14859
3514924;2005;46;742;2843
3514957;2005;36;651;2463
3515004;2005;4532;67689;223753
3515103;2005;1000;16806;59902
3515129;2005;37;786;2973
3515152;2005;227;3562;12776
3515186;2005;523;11355;41403
3515194;2005;86;1054;3958
3515202;2005;90;2198;8274
3515301;2005;44;684;2631
3515350;2005;189;2638;9957
3515400;2005;183;3982;15148
3515509;2005;741;17560;63435
3515608;2005;62;1438;5484
3515657;2005;22;374;1512
3515707;2005;2679;45790;155567
3515806;2005;22;485;1972
3515905;2005;25;802;3139
3516002;2005;145;2950;11967
3516101;2005;46;813;2999
3516200;2005;4986;86241;303881
3516309;2005;2936;41104;144180
3516408;2005;2036;33444;119965
3516507;2005;22;717;2713
3516606;2005;78;1901;7464
3516705;2005;617;11747;43301
3516804;2005;62;981;3863
3516853;2005;71;1134;4285
3516903;2005;115;2916;10753
3517000;2005;149;2451;10594
3517109;2005;69;1167;4496
3517208;2005;133;2696;9908
3517307;2005;108;1391;5355
3517406;2005;543;10102;36081
3517505;2005;167;4417;15885
3517604;2005;370;4797;19112
3517703;2005;355;5218;19412
3517802;2005;85;2289;8714
3517901;2005;151;2451;9355
3518008;2005;21;518;1983
3518107;2005;100;1669;6384
3518206;2005;391;8206;29755
3518305;2005;430;6529;23986
3518404;2005;1572;30898;108510
3518503;2005;176;2899;12359
3518602;2005;566;9361;33242
3518701;2005;4972;80817;278166
3518800;2005;21489;340643;1148551
3518859;2005;113;1710;6676
3518909;2005;59;1179;4539
3519006;2005;122;2227;8366
3519055;2005;184;2684;9252
3519071;2005;2667;50395;172472
3519105;2005;116;2367;9125
3519204;2005;88;1726;6595
3519253;2005;77;1009;4671
3519303;2005;509;7920;28532
3519402;2005;116;2651;10135
3519501;2005;92;1588;6198
3519600;2005;642;14045;49791
3519709;2005;1197;18080;68238
3519808;2005;122;1923;7114
3519907;2005;97;1956;7454
3520004;2005;351;6606;23047
3520103;2005;387;7359;26937
3520202;2005;152;2278;8621
3520301;2005;505;7044;28394
3520400;2005;490;6903;24414
3520426;2005;121;2002;7811
3520442;2005;279;7233;24608
3520509;2005;2665;50344;173828
3520608;2005;55;1291;4903
3520707;2005;40;1026;3997
3520806;2005;56;915;3471
3520905;2005;185;3427;13137
3521002;2005;336;5926;23189
3521101;2005;75;1356;5163
3521150;2005;51;1043;3966
3521200;2005;86;1069;4451
3521309;2005;231;3556;13050
3521408;2005;261;5040;17678
3521507;2005;93;1788;6957
3521606;2005;81;1760;7665
3521705;2005;276;4833;18503
3521804;2005;424;5904;22558
3521903;2005;154;3833;14427
3522000;2005;42;732;2948
3522109;2005;1351;20793;79668
3522158;2005;58;752;3269
3522208;2005;3053;41692;142140
3522307;2005;2387;36621;135422
3522406;2005;1813;23708;86053
3522505;2005;3707;52714;181280
3522604;2005;804;17983;66096
3522653;2005;79;891;3777
3522703;2005;493;10550;39043
3522802;2005;250;3714;14518
3522901;2005;134;2964;11259
3523008;2005;52;1039;4070
3523107;2005;5324;86101;297461
3523206;2005;908;12767;47656
3523305;2005;173;3642;14550
3523404;2005;1262;26215;91349
3523503;2005;343;4426;16736
3523602;2005;176;3267;14214
3523701;2005;78;1440;5695
3523800;2005;85;1942;7534
3523909;2005;2342;41367;144969
3524006;2005;574;10067;35064
3524105;2005;605;10331;37645
3524204;2005;79;1695;6499
3524303;2005;932;19565;69842
3524402;2005;3233;58138;201634
3524501;2005;62;1363;4878
3524600;2005;279;4417;17205
3524709;2005;641;10667;36752
3524808;2005;567;13081;46737
3524907;2005;45;1206;4686
3525003;2005;1777;30404;100414
3525102;2005;548;9177;34116
3525201;2005;338;5515;20393
3525300;2005;1787;34064;121460
3525409;2005;32;828;3238
3525508;2005;181;2961;11094
3525607;2005;59;1090;3985
3525706;2005;436;8509;30798
3525805;2005;59;1115;4336
3525854;2005;29;649;2497
3525904;2005;5012;99191;346703
3526001;2005;211;4368;17870
3526100;2005;380;5061;20127
3526209;2005;546;7396;27875
3526308;2005;48;1199;4902
3526407;2005;323;6336;23738
3526506;2005;59;1488;6942
3526605;2005;126;1724;6299
3526704;2005;1377;23731;86426
3526803;2005;825;16363;58384
3526902;2005;3796;75401;262908
3527009;2005;67;1631;6001
3527108;2005;915;19133;68832
3527207;2005;1222;22388;80382
3527256;2005;24;533;2065
3527306;2005;506;8892;30105
3527405;2005;244;4798;19177
3527504;2005;39;548;2232
3527603;2005;172;2540;9179
3527702;2005;72;1191;4635
3527801;2005;79;1119;4307
3527900;2005;39;751;2826
3528007;2005;247;4395;16062
3528106;2005;85;1937;7501
3528205;2005;36;996;3735
3528304;2005;29;850;3306
3528403;2005;719;11724;41542
3528502;2005;1146;19867;70421
3528601;2005;127;2280;8650
3528700;2005;58;1005;4264
3528809;2005;201;3577;13192
3528858;2005;27;658;2452
3528908;2005;36;966;3885
3529005;2005;2903;58959;207429
3529104;2005;24;584;2183
3529203;2005;307;5964;23267
3529302;2005;1097;21453;74630
3529401;2005;6497;117338;391589
3529500;2005;29;1092;4187
3529609;2005;41;1070;3963
3529658;2005;23;488;1915
3529708;2005;343;5415;19750
3529807;2005;163;3150;11777
3529906;2005;475;5439;21682
3530003;2005;22;706;2732
3530102;2005;324;6529;26741
3530201;2005;166;4239;16643
3530300;2005;675;14344;51060
3530409;2005;47;1044;4010
3530508;2005;938;17899;66261
3530607;2005;6295;102490;359436
3530706;2005;1746;37066;130984
3530805;2005;1096;23443;84036
3530904;2005;51;828;3191
3531001;2005;31;536;2105
3531100;2005;659;10132;40651
3531209;2005;65;1763;6731
3531308;2005;526;12456;45229
3531407;2005;216;5442;19982
3531506;2005;281;5272;19386
3531605;2005;48;1030;4081
3531704;2005;44;976;3864
3531803;2005;732;12191;43057
3531902;2005;490;7437;27218
3532009;2005;185;3040;10850
3532058;2005;70;1130;4086
3532108;2005;36;1025;4084
3532157;2005;52;672;2508
3532207;2005;41;1084;4016
3532306;2005;77;1574;6833
3532405;2005;214;3924;15466
3532504;2005;81;2356;8867
3532603;2005;91;2821;10487
3532702;2005;42;993;3716
3532801;2005;56;1418;5321
3532827;2005;169;2028;7949
3532843;2005;25;550;2314
3532868;2005;15;280;1045
3532900;2005;155;2275;8225
3533007;2005;205;4841;18054
3533106;2005;24;521;2146
3533205;2005;24;690;2544
3533254;2005;53;972;3857
3533304;2005;39;806;3073
3533403;2005;601;13549;46755
3533502;2005;466;9264;34535
3533601;2005;68;1760;6572
3533700;2005;70;1054;4178
3533809;2005;32;680;2837
3533908;2005;674;13017;48056
3534005;2005;58;1007;3671
3534104;2005;71;1614;6014
3534203;2005;74;1362;4881
3534302;2005;574;10771;38024
3534401;2005;11390;198602;661677
3534500;2005;15;667;2529
3534609;2005;350;8014;30454
3534708;2005;1550;27633;98655
3534757;2005;87;2009;7309
3534807;2005;117;1980;7492
3534906;2005;135;2917;12894
3535002;2005;104;2624;10020
3535101;2005;155;2637;9654
3535200;2005;105;2543;10029
3535309;2005;253;5514;20977
3535408;2005;240;3748;14155
3535507;2005;600;11075;41072
3535606;2005;249;4549;17304
3535705;2005;67;1476;5661
3535804;2005;299;4473;16728
3535903;2005;57;960;3758
3536000;2005;119;2804;11037
3536109;2005;76;1342;5147
3536208;2005;329;4849;18111
3536257;2005;23;521;1998
3536307;2005;195;3221;12176
3536406;2005;64;1524;5827
3536505;2005;1157;19797;66214
3536570;2005;22;429;1789
3536604;2005;140;2311;8573
3536703;2005;564;10563;39091
3536802;2005;76;1391;5684
3536901;2005;37;671;2660
3537008;2005;244;4094;15377
3537107;2005;517;10955;38474
3537156;2005;47;792;2914
3537206;2005;213;2398;9762
3537305;2005;745;15461;56676
3537404;2005;303;6795;25042
3537503;2005;104;1740;6783
3537602;2005;1131;14309;55782
3537701;2005;62;1295;4946
3537800;2005;699;13339;51376
3537909;2005;476;6678;25339
3538006;2005;2086;38964;136939
3538105;2005;197;3665;14105
3538204;2005;141;3020;12025
3538303;2005;56;959;3513
3538501;2005;198;4015;14703
3538600;2005;378;6549;24323
3538709;2005;5082;98554;347360
3538808;2005;439;7614;28434
3538907;2005;221;5188;21485
3539004;2005;119;2717;10347
3539103;2005;257;3917;14109
3539202;2005;315;6582;23511
3539301;2005;884;18528;67569
3539400;2005;144;3030;11373
3539509;2005;638;8960;33355
3539608;2005;59;1095;4046
3539707;2005;50;768;3039
3539806;2005;1782;29445;100765
3539905;2005;52;1276;5056
3540002;2005;248;5360;19130
3540101;2005;45;920;3602
3540200;2005;743;9623;34742
3540259;2005;57;986;3806
3540309;2005;24;654;2516
3540408;2005;52;1108;4342
3540507;2005;95;1831;7517
3540606;2005;644;12949;47344
3540705;2005;731;13770;49446
3540754;2005;238;4324;16456
3540804;2005;144;3860;14510
3540853;2005;28;417;2151
3540903;2005;243;4247;15037
3541000;2005;3748;63122;227325
3541059;2005;55;1131;4289
3541109;2005;45;1112;4206
3541208;2005;162;3680;14238
3541307;2005;600;11266;40406
3541406;2005;2759;57231;198813
3541505;2005;505;10337;37799
3541604;2005;526;8978;33401
3541653;2005;37;749;2922
3541703;2005;177;3306;12171
3541802;2005;44;658;2509
3541901;2005;161;2758;10267
3542008;2005;83;1528;5723
3542107;2005;124;2342;8505
3542206;2005;403;7884;28974
3542305;2005;55;947;3959
3542404;2005;219;4891;17777
3542503;2005;55;1371;6035
3542602;2005;922;14798;54409
3542701;2005;118;1643;6085
3542800;2005;75;772;3476
3542909;2005;196;3114;11693
3543006;2005;408;4978;20135
3543105;2005;63;1046;4074
3543204;2005;51;1158;4479
3543238;2005;31;566;2215
3543253;2005;151;1909;7447
3543303;2005;1676;32255;109279
3543402;2005;7703;161860;554996
3543501;2005;81;1646;6738
3543600;2005;42;918;3407
3543709;2005;143;2767;10424
3543808;2005;115;2548;10100
3543907;2005;2344;49750;177067
3544004;2005;421;7382;26375
3544103;2005;684;11828;40661
3544202;2005;137;2204;9495
3544251;2005;338;6332;22193
3544301;2005;131;2544;9078
3544400;2005;39;677;2511
3544509;2005;23;716;2748
3544608;2005;86;1300;5038
3544707;2005;27;600;2411
3544806;2005;53;1305;4985
3544905;2005;145;2743;9917
3545001;2005;278;3917;15056
3545100;2005;65;1150;4613
3545159;2005;67;1800;6384
3545209;2005;1451;28452;99428
3545308;2005;558;10296;37661
3545407;2005;128;2232;8674
3545506;2005;48;932;3397
3545605;2005;188;3710;13935
3545704;2005;54;1440;5683
3545803;2005;2304;51315;175311
3546009;2005;167;3647;13442
3546108;2005;22;529;2119
3546207;2005;40;981;3766
3546256;2005;20;483;1888
3546306;2005;471;7562;27725
3546405;2005;670;11386;42523
3546504;2005;88;1523;5672
3546603;2005;340;7783;27964
3546702;2005;305;5269;18690
3546801;2005;812;13062;47294
3546900;2005;105;2165;8012
3547007;2005;79;1290;5012
3547106;2005;48;720;2844
3547205;2005;16;425;1769
3547304;2005;1539;26929;91157
3547403;2005;19;661;2646
3547502;2005;299;6954;26395
3547601;2005;287;6089;22625
3547650;2005;17;346;1425
3547700;2005;288;5549;20705
3547809;2005;9250;192322;664321
3547908;2005;76;1529;6073
3548005;2005;276;5372;19406
3548054;2005;87;1978;7286
